home_team,away_team,date,result,min,H_pts,H_reb,H_ast,H_stl,H_blk,H_to,H_pf,H_dreb,H_oreb,H_fgma,H_fgpct,H_3gma,H_3pct,H_ftma,H_ftpct,H_eff,A_pts,A_reb,A_ast,A_stl,A_blk,A_to,A_pf,A_dreb,A_oreb,A_fgma,A_fgpct,A_3gma,A_3pct,A_ftma,A_ftpct,A_eff
Miami,Charlotte,03/17/2016,L,48,106,39,22,5,8,15,17,33,6,40-75,.533,7-17,.412,19-24,.792,125,109,39,19,3,0,8,19,30,9,40-86,.465,13-26,.500,16-21,.762,111
Miami,Denver,03/14/2016,W,48,124,33,24,9,6,14,20,27,6,47-79,.595,8-17,.471,22-28,.786,144,119,40,22,9,2,12,21,27,13,49-93,.527,7-20,.350,14-20,.700,130
Miami,Philadelphia,03/06/2016,W,48,103,51,16,7,10,12,18,38,13,36-81,.444,8-14,.571,23-30,.767,123,98,40,20,5,7,11,21,28,12,37-85,.435,11-31,.355,13-22,.591,102
Miami,Phoenix,03/03/2016,W,48,108,48,25,5,8,12,25,41,7,40-83,.482,9-17,.529,19-25,.760,133,92,38,12,7,2,9,24,32,6,33-82,.402,5-22,.227,21-27,.778,87
Miami,Chicago,03/01/2016,W,48,129,38,28,5,11,15,23,34,4,52-77,.675,6-12,.500,19-25,.760,165,111,29,20,10,2,9,22,21,8,41-90,.456,11-23,.478,18-26,.692,106
Miami,Golden State,02/24/2016,L,48,112,46,19,8,8,12,23,35,11,40-86,.465,6-14,.429,26-31,.839,130,118,43,23,7,3,13,24,34,9,42-90,.467,13-28,.464,21-25,.840,129
Miami,Indiana,02/22/2016,W,53,101,66,19,8,8,14,24,46,20,38-100,.380,2-13,.154,23-34,.676,115,93,45,17,8,6,12,26,38,7,36-92,.391,5-15,.333,16-25,.640,92
Miami,Washington,02/20/2016,W,48,114,67,23,2,9,7,20,48,19,47-96,.490,2-13,.154,18-28,.643,149,94,45,13,5,4,6,23,33,12,40-99,.404,3-22,.136,11-21,.524,86
Miami,San Antonio,02/09/2016,L,48,101,31,21,7,5,17,20,30,1,40-70,.571,4-12,.333,17-24,.708,111,119,43,25,10,4,10,17,32,11,47-89,.528,6-14,.429,19-26,.731,142
Miami,L.A.Clippers,02/07/2016,L,48,93,53,14,2,0,13,21,40,13,33-83,.398,7-17,.412,20-29,.690,90,100,42,17,8,5,6,25,35,7,37-81,.457,9-25,.360,17-33,.515,106
Miami,Atlanta,01/31/2016,W,48,105,47,21,10,4,18,23,37,10,39-81,.481,5-20,.250,22-26,.846,123,87,31,13,10,3,17,23,29,2,27-70,.386,5-22,.227,28-32,.875,80
Miami,Milwaukee,01/19/2016,L,48,79,38,13,6,2,14,14,26,12,27-74,.365,5-22,.227,20-26,.769,71,91,39,19,6,4,17,19,32,7,36-74,.486,5-12,.417,14-16,.875,102
Miami,New York,01/06/2016,L,48,90,35,14,2,4,13,16,23,12,37-82,.451,2-17,.118,14-15,.933,86,98,34,15,6,5,11,18,29,5,39-70,.557,3-8,.375,17-18,.944,115
Miami,Indiana,01/04/2016,W,53,103,52,14,5,6,7,23,37,15,34-90,.378,5-22,.227,30-39,.769,108,100,55,18,4,3,10,26,41,14,37-94,.394,8-28,.286,18-25,.720,106
Miami,Dallas,01/01/2016,W,48,106,50,24,4,1,12,16,42,8,46-82,.561,8-18,.444,6-9,.667,134,82,40,22,6,3,9,11,27,13,32-88,.364,7-31,.226,11-14,.786,85
Miami,Brooklyn,12/28/2015,L,48,105,42,20,9,8,14,23,31,11,36-78,.462,10-24,.417,23-30,.767,121,111,50,20,8,3,13,24,34,16,36-82,.439,12-23,.522,27-36,.750,124
Miami,New Orleans,12/25/2015,W,53,94,57,19,10,5,17,15,46,11,35-88,.398,6-26,.231,18-27,.667,106,88,45,19,10,3,17,20,38,7,36-90,.400,6-20,.300,10-11,.909,93
Miami,Detroit,12/22/2015,L,48,92,40,13,9,7,5,12,29,11,39-88,.443,4-18,.222,10-12,.833,105,93,43,16,3,3,16,11,31,12,35-78,.449,15-29,.517,8-14,.571,93
Miami,Portland,12/20/2015,W,48,116,30,26,11,7,11,14,25,5,43-75,.573,12-23,.522,18-26,.692,139,109,42,23,7,0,19,24,32,10,39-80,.487,13-34,.382,18-22,.818,117
Miami,Toronto,12/18/2015,L,48,94,34,19,4,6,13,19,30,4,35-74,.473,9-25,.360,15-17,.882,103,108,38,18,11,5,7,12,32,6,41-80,.512,8-21,.381,18-22,.818,130
Miami,Memphis,12/13/2015,W,48,100,35,18,9,1,10,15,28,7,37-77,.481,7-22,.318,19-23,.826,109,97,33,23,10,3,13,21,28,5,40-77,.519,7-19,.368,10-14,.714,112
Miami,Washington,12/07/2015,L,48,103,34,25,5,6,16,18,30,4,41-69,.594,5-16,.312,16-22,.727,123,114,37,23,7,2,10,19,25,12,46-92,.500,9-18,.500,13-17,.765,123
Miami,Cleveland,12/05/2015,W,48,99,41,21,5,9,15,25,38,3,37-68,.544,7-16,.438,18-29,.621,118,84,36,14,8,1,14,26,25,11,31-85,.365,6-28,.214,16-24,.667,67
Miami,Oklahoma City,12/03/2015,W,48,97,35,25,10,3,9,14,29,6,40-81,.494,3-13,.231,14-24,.583,110,95,44,15,5,1,15,18,35,9,35-79,.443,4-16,.250,21-24,.875,98
Miami,Boston,11/30/2015,L,48,95,38,21,9,6,18,19,27,11,36-75,.480,5-17,.294,18-24,.750,106,105,40,23,15,3,15,21,28,12,38-80,.475,8-20,.400,21-25,.840,125
Miami,New York,11/23/2015,W,48,95,56,18,8,7,9,19,40,16,31-81,.383,5-19,.263,28-36,.778,117,78,49,12,7,4,11,23,34,15,28-87,.322,4-24,.167,18-21,.857,77
Miami,Philadelphia,11/21/2015,W,48,96,45,16,7,14,16,19,36,9,30-69,.435,5-18,.278,31-45,.689,109,91,43,16,7,8,16,30,33,10,31-82,.378,10-31,.323,19-24,.792,93
Miami,Sacramento,11/19/2015,W,48,116,41,25,11,7,7,15,29,12,42-89,.472,7-24,.292,25-33,.758,138,109,42,25,3,3,18,27,33,9,43-84,.512,12-23,.522,11-20,.550,114
Miami,Minnesota,11/17/2015,L,48,91,51,20,3,12,22,26,41,10,36-79,.456,5-24,.208,14-30,.467,96,103,54,14,12,5,8,26,39,15,36-97,.371,4-21,.190,27-35,.771,111
Miami,Utah,11/12/2015,W,48,92,47,14,6,11,15,20,39,8,36-77,.468,4-13,.308,16-25,.640,105,91,42,13,10,9,10,23,31,11,34-89,.382,4-17,.235,19-25,.760,94
Miami,L.A.Lakers,11/10/2015,W,48,101,47,23,7,7,10,12,32,15,38-84,.452,5-20,.250,20-27,.741,122,88,36,21,7,7,17,21,31,5,34-77,.442,11-22,.500,9-12,.750,96
Miami,Toronto,11/08/2015,W,48,96,48,18,8,8,10,20,35,13,35-83,.422,8-20,.400,18-25,.720,113,76,38,17,8,5,16,21,31,7,28-71,.394,3-19,.158,17-22,.773,80
Miami,Atlanta,11/03/2015,L,48,92,49,13,10,9,18,21,36,13,38-86,.442,5-28,.179,11-16,.688,102,98,51,25,10,1,15,14,35,16,37-90,.411,7-21,.333,17-22,.773,112
Miami,Houston,11/01/2015,W,48,109,48,24,11,5,12,16,37,11,42-86,.488,9-22,.409,16-21,.762,136,89,34,20,9,3,17,23,31,3,32-79,.405,10-36,.278,15-18,.833,88
Miami,Charlotte,10/28/2015,W,48,104,41,23,5,7,13,25,39,2,36-73,.493,12-20,.600,20-21,.952,129,94,43,16,4,1,8,16,32,11,33-84,.393,6-24,.250,22-29,.759,92
Milwaukee,Indiana,04/13/2016,L,48,92,43,23,8,3,15,15,36,7,37-87,.425,7-23,.304,11-13,.846,102,97,48,28,8,3,17,14,36,12,39-90,.433,11-24,.458,8-10,.800,114
Milwaukee,Cleveland,04/05/2016,L,48,80,41,20,7,1,10,14,29,12,35-88,.398,4-16,.250,6-12,.500,80,109,41,30,4,8,16,14,39,2,41-75,.547,18-36,.500,9-10,.900,141
Milwaukee,Chicago,04/03/2016,L,48,98,44,28,6,7,14,17,29,15,40-85,.471,2-7,.286,16-20,.800,120,102,34,30,10,4,11,16,28,6,39-74,.527,7-26,.269,17-22,.773,129
Milwaukee,Orlando,04/01/2016,W,48,113,40,31,14,6,16,15,31,9,47-86,.547,4-17,.235,15-25,.600,139,110,37,34,13,8,20,22,33,4,46-86,.535,8-24,.333,10-12,.833,140
Milwaukee,Phoenix,03/30/2016,W,48,105,38,21,13,9,13,23,29,9,37-77,.481,6-15,.400,25-34,.735,124,94,49,23,6,4,22,23,34,15,38-84,.452,5-24,.208,13-17,.765,104
Milwaukee,Charlotte,03/26/2016,L,48,91,37,26,6,3,9,16,28,9,37-84,.440,4-16,.250,13-15,.867,105,115,35,30,6,8,8,11,30,5,41-74,.554,16-29,.552,17-21,.810,149
Milwaukee,Utah,03/20/2016,L,48,85,27,21,10,10,13,11,25,2,34-65,.523,3-8,.375,14-17,.824,106,94,44,24,8,4,17,13,28,16,34-83,.410,13-37,.351,13-14,.929,107
Milwaukee,Memphis,03/17/2016,W,48,96,44,21,7,17,12,15,35,9,37-75,.493,5-18,.278,17-25,.680,127,86,47,16,8,3,15,19,29,18,34-92,.370,3-13,.231,15-17,.882,85
Milwaukee,Toronto,03/15/2016,L,48,89,37,18,8,3,7,16,27,10,34-77,.442,2-13,.154,19-26,.731,98,107,48,27,4,8,9,23,35,13,39-83,.470,14-29,.483,15-17,.882,139
Milwaukee,New Orleans,03/12/2016,W,48,103,42,22,11,6,14,16,37,5,40-81,.494,4-13,.308,19-24,.792,124,92,47,19,7,4,16,19,36,11,35-89,.393,6-29,.207,16-21,.762,94
Milwaukee,Miami,03/09/2016,W,48,114,34,27,7,0,13,19,22,12,42-80,.525,4-8,.500,26-37,.703,120,108,39,23,6,8,15,24,29,10,42-80,.525,6-15,.400,18-19,.947,130
Milwaukee,Oklahoma City,03/06/2016,L,48,96,43,22,17,6,10,24,29,14,34-90,.378,3-19,.158,25-30,.833,113,104,54,27,5,8,21,23,41,13,32-75,.427,7-25,.280,33-43,.767,124
Milwaukee,Minnesota,03/04/2016,W,48,116,37,24,13,6,18,19,28,9,43-83,.518,14-24,.583,16-20,.800,134,101,43,25,9,5,25,22,28,15,42-87,.483,7-22,.318,10-14,.714,109
Milwaukee,Indiana,03/02/2016,L,48,99,37,14,8,1,12,21,31,6,34-76,.447,3-14,.214,28-32,.875,101,104,49,28,7,6,14,23,37,12,38-80,.475,10-20,.500,18-26,.692,130
Milwaukee,Houston,02/29/2016,W,48,128,42,30,12,4,17,24,32,10,48-81,.593,8-15,.533,24-33,.727,157,121,41,30,12,0,16,24,25,16,41-87,.471,15-35,.429,24-35,.686,131
Milwaukee,Detroit,02/27/2016,L,48,91,44,21,3,7,21,23,32,12,38-78,.487,7-12,.583,8-12,.667,101,102,46,24,13,2,10,18,29,17,37-88,.420,12-30,.400,16-24,.667,118
Milwaukee,L.A.Lakers,02/22/2016,W,48,108,44,32,10,8,8,27,37,7,44-86,.512,5-16,.312,15-25,.600,142,101,46,18,7,2,17,24,35,11,28-76,.368,12-29,.414,33-43,.767,99
Milwaukee,Charlotte,02/19/2016,L,48,95,47,22,7,11,22,17,35,12,36-81,.444,7-19,.368,16-21,.762,110,98,37,13,13,6,17,16,29,8,37-86,.430,9-31,.290,15-18,.833,98
Milwaukee,Washington,02/11/2016,W,48,99,58,24,10,4,18,19,43,15,36-82,.439,4-14,.286,23-32,.719,122,92,38,25,8,6,14,24,29,9,34-88,.386,6-32,.188,18-24,.750,95
Milwaukee,Boston,02/09/2016,W,48,112,38,25,5,6,14,20,27,11,45-88,.511,7-19,.368,15-23,.652,121,111,44,28,11,2,18,23,31,13,39-84,.464,10-29,.345,23-24,.958,132
Milwaukee,Miami,01/29/2016,L,48,103,40,18,10,5,19,20,27,13,38-80,.475,2-12,.167,25-28,.893,112,107,34,27,12,9,17,23,26,8,37-74,.500,7-18,.389,26-32,.812,129
Milwaukee,Orlando,01/26/2016,W,48,107,45,22,5,7,12,23,34,11,38-77,.494,5-13,.385,26-31,.839,130,100,39,22,6,4,11,22,27,12,33-80,.412,13-24,.542,21-29,.724,105
Milwaukee,Atlanta,01/15/2016,W,53,108,60,19,9,13,16,14,39,21,40-96,.417,3-10,.300,25-37,.676,125,101,43,29,5,9,17,25,36,7,43-100,.430,9-30,.300,6-6,1.00,113
Milwaukee,Chicago,01/12/2016,W,48,106,40,28,11,9,5,19,26,14,43-93,.462,3-13,.231,17-28,.607,128,101,57,22,3,8,17,25,37,20,35-85,.412,12-29,.414,19-24,.792,119
Milwaukee,Dallas,01/08/2016,W,48,96,43,24,11,4,15,20,28,15,37-80,.463,4-9,.444,18-29,.621,109,95,42,27,6,5,16,21,26,16,35-84,.417,14-44,.318,11-16,.688,105
Milwaukee,San Antonio,01/04/2016,L,48,98,35,23,6,6,15,18,25,10,37-77,.481,3-12,.250,21-30,.700,104,123,44,32,11,5,13,20,31,13,49-90,.544,9-20,.450,16-20,.800,157
Milwaukee,Toronto,12/26/2015,L,48,90,38,25,3,5,13,17,29,9,34-81,.420,6-14,.429,16-18,.889,99,111,44,31,7,10,8,17,35,9,42-81,.519,13-29,.448,14-19,.737,151
Milwaukee,Philadelphia,12/23/2015,W,48,113,34,34,14,12,16,22,29,5,51-85,.600,5-12,.417,6-8,.750,155,100,41,24,12,7,22,14,28,13,37-81,.457,7-20,.350,19-29,.655,108
Milwaukee,Golden State,12/12/2015,W,48,108,44,31,12,4,17,24,35,9,44-89,.494,6-14,.429,14-18,.778,133,95,47,23,10,7,16,20,32,15,36-88,.409,6-26,.231,17-25,.680,106
Milwaukee,L.A.Clippers,12/09/2015,L,48,95,40,26,7,1,11,29,33,7,42-90,.467,2-10,.200,9-12,.750,107,109,51,27,7,8,14,16,39,12,38-81,.469,12-28,.429,21-36,.583,130
Milwaukee,Portland,12/07/2015,W,48,90,45,22,8,7,16,19,35,10,30-73,.411,4-13,.308,26-33,.788,106,88,46,21,10,7,17,25,31,15,33-86,.384,8-34,.235,14-18,.778,98
Milwaukee,New York,12/05/2015,W,48,106,49,25,5,6,13,22,36,13,44-89,.494,2-4,.500,16-24,.667,125,91,37,22,4,4,15,24,31,6,32-76,.421,6-25,.240,21-28,.750,92
Milwaukee,Denver,11/30/2015,W,48,92,38,25,10,12,13,19,30,8,35-77,.455,6-18,.333,16-22,.727,116,74,43,19,6,4,22,20,33,10,28-75,.373,6-19,.316,12-16,.750,73
Milwaukee,Sacramento,11/25/2015,L,48,118,37,30,7,7,11,22,27,10,42-88,.477,13-31,.419,21-27,.778,136,129,42,23,9,7,8,19,35,7,44-77,.571,10-23,.435,31-37,.838,163
Milwaukee,Detroit,11/23/2015,W,48,109,45,30,12,4,12,23,33,12,43-83,.518,9-13,.692,14-17,.824,145,88,48,19,7,3,17,18,26,22,31-91,.341,6-28,.214,20-24,.833,84
Milwaukee,Cleveland,11/14/2015,W,58,108,51,20,6,9,12,25,36,15,43-102,.422,6-16,.375,16-22,.727,117,105,54,21,6,8,20,24,40,14,37-91,.407,14-38,.368,17-27,.630,110
Milwaukee,Boston,11/10/2015,L,48,83,41,14,10,2,17,18,32,9,30-73,.411,6-17,.353,17-23,.739,84,99,45,21,11,6,12,18,31,14,38-86,.442,7-30,.233,16-19,.842,119
Milwaukee,Brooklyn,11/07/2015,W,48,94,41,27,9,6,15,16,31,10,37-82,.451,8-20,.400,12-16,.750,113,86,52,18,11,3,18,18,35,17,34-82,.415,3-9,.333,15-19,.789,100
Milwaukee,Philadelphia,11/04/2015,W,48,91,37,24,6,4,10,19,28,9,35-87,.402,8-23,.348,13-17,.765,96,87,51,23,4,9,18,23,39,12,34-81,.420,6-28,.214,13-15,.867,107
Milwaukee,Washington,10/30/2015,L,48,113,32,33,9,2,16,32,26,6,42-82,.512,7-24,.292,22-28,.786,127,118,37,25,7,5,21,20,29,8,35-68,.515,12-21,.571,36-44,.818,130
Milwaukee,New York,10/28/2015,L,48,97,47,17,7,4,18,27,29,18,30-86,.349,9-18,.500,28-31,.903,95,122,49,24,11,7,11,28,30,19,42-93,.452,9-23,.391,29-35,.829,145
Minnesota,New Orleans,04/13/2016,W,48,144,43,41,14,8,13,20,38,5,56-86,.651,13-28,.464,19-23,.826,203,109,33,31,7,0,16,16,23,10,40-92,.435,11-30,.367,18-22,.818,108
Minnesota,Houston,04/11/2016,L,48,105,40,25,12,3,13,20,30,10,38-83,.458,5-21,.238,24-33,.727,118,129,43,28,12,5,17,23,35,8,48-86,.558,15-30,.500,18-26,.692,154
Minnesota,Dallas,04/03/2016,L,48,78,41,20,8,4,16,18,35,6,29-71,.408,4-21,.190,16-18,.889,91,88,44,19,6,4,10,17,29,15,32-83,.386,14-40,.350,10-17,.588,93
Minnesota,L.A.Clippers,03/30/2016,L,48,79,53,20,2,1,16,15,39,14,30-87,.345,8-23,.348,11-17,.647,76,99,41,26,8,9,7,17,34,7,37-84,.440,9-31,.290,16-18,.889,127
Minnesota,Phoenix,03/28/2016,W,48,121,41,22,10,3,18,18,30,11,41-81,.506,7-26,.269,32-40,.800,131,116,36,22,9,2,21,34,29,7,41-84,.488,15-33,.455,19-23,.826,117
Minnesota,Utah,03/26/2016,L,48,84,41,18,9,4,10,13,32,9,32-84,.381,4-11,.364,16-19,.842,91,93,45,21,5,8,12,16,38,7,39-83,.470,9-21,.429,6-7,.857,115
Minnesota,Sacramento,03/23/2016,W,48,113,43,29,8,6,17,18,34,9,45-80,.562,5-13,.385,18-32,.562,133,104,40,23,6,4,17,25,26,14,42-91,.462,8-20,.400,12-23,.522,100
Minnesota,Golden State,03/21/2016,L,48,104,37,26,8,5,15,20,27,10,36-82,.439,7-19,.368,25-30,.833,114,109,44,31,13,10,16,20,31,13,43-87,.494,8-24,.333,15-24,.625,138
Minnesota,San Antonio,03/08/2016,L,48,91,35,18,5,2,15,17,28,7,36-79,.456,4-15,.267,15-19,.789,89,116,46,28,13,7,9,16,37,9,47-85,.553,4-19,.211,18-19,.947,162
Minnesota,Brooklyn,03/05/2016,W,48,132,30,36,8,8,12,26,26,4,52-76,.684,10-18,.556,18-22,.818,174,118,37,19,7,4,15,21,20,17,45-92,.489,9-26,.346,19-26,.731,116
Minnesota,Washington,03/02/2016,L,48,98,45,17,8,2,19,20,36,9,32-75,.427,5-14,.357,29-34,.853,103,104,36,25,8,3,17,22,31,5,42-84,.500,11-29,.379,9-13,.692,113
Minnesota,Boston,02/22/2016,W,48,124,51,24,5,6,17,17,36,15,43-83,.518,8-15,.533,30-40,.750,143,122,38,33,13,2,11,27,28,10,49-101,.485,10-28,.357,14-17,.824,142
Minnesota,New York,02/20/2016,L,48,95,31,24,9,6,7,11,24,7,36-84,.429,5-12,.417,18-25,.720,103,103,51,17,4,7,16,19,40,11,42-83,.506,5-17,.294,14-16,.875,123
Minnesota,Toronto,02/10/2016,W,48,117,45,22,5,6,8,21,33,12,35-75,.467,4-14,.286,43-53,.811,137,112,39,19,4,10,6,34,28,11,39-86,.453,10-31,.323,24-32,.750,123
Minnesota,New Orleans,02/08/2016,L,48,102,50,24,0,9,12,23,39,11,36-81,.444,2-12,.167,28-35,.800,121,116,41,22,7,3,4,25,32,9,47-97,.485,10-24,.417,12-20,.600,127
Minnesota,Chicago,02/06/2016,W,48,112,45,24,7,4,9,15,31,14,45-87,.517,1-12,.083,21-22,.955,140,105,31,27,5,4,11,17,22,9,40-85,.471,8-20,.400,17-19,.895,114
Minnesota,Oklahoma City,01/27/2016,L,48,123,35,31,6,4,8,16,23,12,50-90,.556,5-14,.357,18-28,.643,141,126,47,23,0,6,12,25,32,15,48-91,.527,10-20,.500,20-21,.952,146
Minnesota,Memphis,01/23/2016,W,48,106,38,26,7,5,15,21,30,8,34-68,.500,5-17,.294,33-36,.917,130,101,34,22,9,3,13,23,24,10,37-79,.468,9-19,.474,18-22,.818,110
Minnesota,Phoenix,01/17/2016,W,48,117,41,23,11,7,15,25,33,8,39-69,.565,7-18,.389,32-40,.800,146,87,30,16,5,2,15,29,21,9,35-81,.432,3-15,.200,14-25,.560,68
Minnesota,Oklahoma City,01/12/2016,L,48,96,45,22,7,6,18,15,34,11,36-81,.444,7-18,.389,17-23,.739,107,101,41,21,10,3,16,21,33,8,39-84,.464,9-22,.409,14-18,.778,111
Minnesota,Dallas,01/10/2016,L,48,87,38,23,8,2,16,25,27,11,33-79,.418,4-16,.250,17-22,.773,91,93,39,20,7,3,13,19,28,11,36-77,.468,6-20,.300,15-21,.714,102
Minnesota,Cleveland,01/08/2016,L,48,99,33,24,8,2,12,21,26,7,36-79,.456,7-16,.438,20-26,.769,105,125,43,23,8,5,11,19,33,10,43-81,.531,13-27,.481,26-29,.897,152
Minnesota,Denver,01/06/2016,L,48,74,40,23,5,5,9,19,32,8,28-73,.384,3-11,.273,15-20,.750,88,78,46,21,3,7,11,19,33,13,29-81,.358,8-20,.400,12-17,.706,87
Minnesota,Milwaukee,01/02/2016,L,48,85,47,19,10,6,16,18,31,16,33-84,.393,3-14,.214,16-24,.667,92,95,48,20,7,5,13,18,37,11,32-75,.427,8-16,.500,23-28,.821,114
Minnesota,Utah,12/30/2015,W,48,94,47,27,13,3,10,16,34,13,36-77,.468,5-10,.500,17-27,.630,123,80,44,15,8,8,19,24,29,15,28-80,.350,10-39,.256,14-20,.700,78
Minnesota,Indiana,12/26/2015,L,48,88,33,22,14,2,21,16,24,9,35-75,.467,4-12,.333,14-18,.778,94,102,39,25,10,2,21,13,29,10,40-80,.500,9-26,.346,13-14,.929,116
Minnesota,San Antonio,12/23/2015,L,48,83,31,19,5,2,13,17,23,8,30-72,.417,3-10,.300,20-25,.800,80,108,47,24,7,9,15,14,33,14,44-82,.537,10-24,.417,10-14,.714,138
Minnesota,Sacramento,12/18/2015,W,48,99,49,25,2,6,18,19,35,14,39-82,.476,6-18,.333,15-16,.938,119,95,31,22,10,2,12,19,23,8,38-81,.469,7-23,.304,12-17,.706,100
Minnesota,Denver,12/15/2015,L,48,100,31,21,6,6,9,24,21,10,36-77,.468,4-10,.400,24-31,.774,107,112,39,24,9,6,14,26,29,10,41-73,.562,10-18,.556,20-27,.741,137
Minnesota,L.A.Lakers,12/09/2015,W,53,123,47,30,4,4,14,20,33,14,46-93,.495,7-19,.368,24-31,.774,140,122,40,19,9,1,9,23,31,9,48-93,.516,9-23,.391,17-27,.630,127
Minnesota,L.A.Clippers,12/07/2015,L,48,106,46,18,10,3,18,29,35,11,36-82,.439,7-18,.389,27-35,.771,111,110,43,21,10,9,17,26,30,13,38-86,.442,8-25,.320,26-29,.897,125
Minnesota,Portland,12/05/2015,L,48,103,45,24,3,4,14,24,32,13,38-83,.458,5-15,.333,22-26,.846,116,109,40,23,7,3,14,21,32,8,39-77,.506,10-20,.500,21-30,.700,121
Minnesota,Orlando,12/01/2015,L,48,93,46,14,7,11,13,20,34,12,29-77,.377,4-19,.211,31-38,.816,103,96,44,19,7,5,13,30,33,11,38-86,.442,5-17,.294,15-20,.750,105
Minnesota,Atlanta,11/25/2015,W,48,99,45,22,9,4,11,23,38,7,34-82,.415,9-21,.429,22-29,.759,113,95,53,14,10,7,14,20,38,15,31-82,.378,8-32,.250,25-35,.714,104
Minnesota,Philadelphia,11/23/2015,W,48,100,41,20,8,7,17,25,33,8,36-78,.462,3-12,.250,25-27,.926,115,95,41,15,10,6,19,26,30,11,32-78,.410,10-31,.323,21-27,.778,96
Minnesota,Detroit,11/20/2015,L,48,86,40,17,7,4,17,19,34,6,33-77,.429,3-13,.231,17-25,.680,85,96,45,13,11,5,14,23,37,8,40-87,.460,6-28,.214,10-13,.769,106
Minnesota,Memphis,11/15/2015,L,48,106,33,20,10,2,12,24,24,9,41-82,.500,5-16,.312,19-21,.905,116,114,34,21,7,6,15,16,30,4,40-71,.563,9-17,.529,25-27,.926,134
Minnesota,Golden State,11/12/2015,L,48,116,47,21,4,1,13,18,32,15,43-87,.494,3-9,.333,27-36,.750,123,129,33,34,8,7,11,25,27,6,48-89,.539,18-38,.474,15-16,.938,158
Minnesota,Charlotte,11/10/2015,L,48,95,48,25,6,4,22,21,38,10,36-80,.450,9-19,.474,14-19,.737,107,104,34,18,8,5,16,20,30,4,38-78,.487,8-26,.308,20-27,.741,106
Minnesota,Miami,11/05/2015,L,48,84,44,16,7,6,16,27,34,10,30-85,.353,4-12,.333,20-22,.909,84,96,42,14,6,6,16,19,35,7,37-76,.487,4-14,.286,18-25,.720,102
Minnesota,Portland,11/02/2015,L,48,101,41,22,10,4,15,22,33,8,34-79,.430,3-13,.231,30-39,.769,109,106,46,18,5,6,16,27,35,11,41-89,.461,9-30,.300,15-20,.750,112
New Orleans,Chicago,04/11/2016,L,48,116,33,28,8,2,10,23,23,10,41-80,.512,12-26,.462,22-28,.786,132,121,35,29,5,3,9,20,30,5,44-77,.571,10-23,.435,23-26,.885,148
New Orleans,Phoenix,04/09/2016,L,48,100,42,19,8,2,11,26,29,13,39-95,.411,7-21,.333,15-20,.750,99,121,53,27,6,8,17,25,42,11,43-83,.518,10-25,.400,25-31,.806,152
New Orleans,L.A.Lakers,04/08/2016,W,48,110,43,29,5,4,16,20,34,9,42-79,.532,10-22,.455,16-21,.762,133,102,34,18,9,5,13,23,24,10,34-81,.420,11-24,.458,23-27,.852,104
New Orleans,Denver,03/31/2016,W,48,101,51,29,7,4,16,16,37,14,40-90,.444,13-29,.448,8-9,.889,125,95,40,28,10,7,13,15,32,8,36-83,.434,10-27,.370,13-17,.765,116
New Orleans,New York,03/28/2016,W,48,99,47,18,11,3,13,16,41,6,32-75,.427,8-19,.421,27-37,.730,112,91,42,26,9,6,14,26,36,6,36-89,.404,10-31,.323,9-13,.692,103
New Orleans,Toronto,03/26/2016,L,48,91,36,22,6,1,7,18,27,9,37-85,.435,4-15,.267,13-20,.650,94,115,48,24,6,7,13,18,41,7,39-73,.534,12-29,.414,25-28,.893,150
New Orleans,Miami,03/22/2016,L,48,99,42,16,7,1,12,25,31,11,34-87,.391,7-16,.438,24-30,.800,94,113,53,21,5,5,12,22,39,14,44-88,.500,3-19,.158,22-27,.815,136
New Orleans,L.A.Clippers,03/20/2016,W,48,109,54,22,9,1,23,34,44,10,35-71,.493,7-21,.333,32-40,.800,128,105,35,21,12,5,12,28,28,7,33-82,.402,10-39,.256,29-42,.690,104
New Orleans,Portland,03/18/2016,L,48,112,34,23,7,4,7,26,31,3,40-83,.482,10-21,.476,22-28,.786,124,117,45,17,4,3,12,26,39,6,36-78,.462,9-27,.333,36-40,.900,128
New Orleans,Sacramento,03/07/2016,W,48,115,43,23,17,6,17,21,33,10,45-94,.479,7-25,.280,18-26,.692,130,112,44,27,12,1,22,25,38,6,41-83,.494,7-25,.280,23-27,.852,128
New Orleans,Utah,03/05/2016,L,48,94,32,25,6,5,8,27,26,6,38-92,.413,9-19,.474,9-11,.818,98,106,53,23,4,10,14,17,43,10,37-78,.474,6-20,.300,26-27,.963,140
New Orleans,San Antonio,03/03/2016,L,48,86,41,23,6,4,11,13,34,7,35-89,.393,8-24,.333,8-8,1.00,95,94,49,27,8,10,11,11,44,5,36-81,.444,8-21,.381,14-15,.933,131
New Orleans,Minnesota,02/27/2016,L,48,110,42,22,9,4,15,24,35,7,39-84,.464,10-27,.370,22-26,.846,123,112,44,28,9,5,11,21,37,7,42-84,.500,5-15,.333,23-30,.767,138
New Orleans,Oklahoma City,02/25/2016,W,48,123,39,29,5,6,12,25,25,14,47-90,.522,12-20,.600,17-18,.944,146,119,36,25,4,6,13,15,27,9,47-86,.547,8-19,.421,17-22,.773,133
New Orleans,Philadelphia,02/19/2016,W,48,121,42,22,12,4,16,22,31,11,41-81,.506,7-17,.412,32-40,.800,137,114,32,20,11,4,19,27,29,3,40-76,.526,12-27,.444,22-26,.846,122
