"","away_team","home_team","date","result","min","H_pts","H_reb","H_ast","H_stl","H_blk","H_to","H_pf","H_dreb","H_oreb","H_fgpct","H_3pct","H_ftpct","H_eff","A_pts","A_reb","A_ast","A_stl","A_blk","A_to","A_pf","A_dreb","A_oreb","A_fgpct","A_3pct","A_ftpct","A_eff","H_FGM","H_FGA","A_FGM","A_FGA","H_3M","H_3A","A_3M","A_3A","H_FTM","H_FTA","A_FTM","A_FTA","reg_season","pre_allstar","away_team_idx","home_team_idx","team_abbv","away_team_idx"
"203","Minnesota","Sacramento","2017-02-27","L",48,88,42,23,6,4,18,18,35,7,0.439,0.353,0.667,94,102,52,25,11,7,10,15,36,16,0.421,0.348,0.7,126,36,82,40,95,6,17,8,23,10,15,14,20,TRUE,FALSE,8,13,"SAC",8
"204","Minnesota","Sacramento","2016-10-29","W",48,106,31,24,6,5,13,24,20,11,0.459,0.346,0.76,107,103,38,19,5,5,11,25,29,9,0.514,0.318,0.71,115,39,85,37,72,9,26,7,22,19,25,22,31,TRUE,TRUE,8,13,"SAC",8
"205","Minnesota","San Antonio","2017-03-04","W",53,97,49,16,10,8,12,17,32,17,0.404,0.25,0.625,103,90,55,24,6,3,14,20,39,16,0.393,0.25,0.727,104,38,94,35,89,6,24,4,16,15,24,16,22,TRUE,FALSE,8,14,"SAS",8
"206","Minnesota","San Antonio","2017-01-17","W",48,122,34,27,9,3,7,29,28,6,0.512,0.444,0.8,140,114,39,26,5,6,18,22,33,6,0.493,0.462,0.878,130,43,84,36,73,8,18,6,13,28,35,36,41,TRUE,TRUE,8,14,"SAS",8
"207","Minnesota","Utah","2017-04-07","W",48,120,33,29,8,7,14,21,27,6,0.6,0.56,0.727,147,113,34,22,11,1,12,25,25,9,0.494,0.438,1,129,45,75,39,79,14,25,7,16,16,22,28,28,TRUE,FALSE,8,15,"UTA",8
"208","Minnesota","Utah","2017-03-01","L",48,80,46,18,6,5,14,23,30,16,0.389,0.211,0.545,81,107,48,23,11,7,10,15,38,10,0.5,0.5,0.808,142,35,90,39,78,4,19,8,16,6,11,21,26,TRUE,FALSE,8,15,"UTA",8
"209","New Orleans","Dallas","2017-02-25","W",48,96,43,24,12,4,17,25,36,7,0.462,0.462,0.75,116,83,45,21,7,2,19,19,36,9,0.397,0.208,0.64,83,36,78,31,78,12,26,5,24,12,16,16,25,TRUE,FALSE,9,1,"DAL",9
"210","New Orleans","Dallas","2016-11-27","W",48,91,46,19,7,3,12,18,35,11,0.416,0.37,0.85,106,81,42,17,8,3,13,19,32,10,0.39,0.25,0.889,89,32,77,30,77,10,27,5,20,17,20,16,18,TRUE,TRUE,9,1,"DAL",9
"211","New Orleans","Denver","2017-04-07","W",48,122,50,31,9,4,21,15,39,11,0.551,0.406,0.719,151,106,33,19,11,3,11,19,23,10,0.475,0.13,0.692,105,43,78,47,99,13,32,3,23,23,32,9,13,TRUE,FALSE,9,2,"DEN",9
"212","New Orleans","Denver","2017-03-26","L",48,90,49,21,3,1,10,13,41,8,0.379,0.24,0.857,93,115,59,29,7,4,9,18,49,10,0.495,0.333,0.833,154,36,95,48,97,6,25,9,27,12,14,10,12,TRUE,FALSE,9,2,"DEN",9
"213","New Orleans","Golden State","2017-04-08","W",48,123,53,37,2,3,9,15,39,14,0.51,0.303,0.938,161,101,34,24,3,1,8,15,28,6,0.488,0.238,0.632,104,49,96,42,86,10,33,5,21,15,16,12,19,TRUE,FALSE,9,3,"GSW",9
"214","New Orleans","Golden State","2016-11-07","W",48,116,38,35,14,4,15,17,28,10,0.5,0.457,0.833,145,106,43,26,8,1,19,16,32,11,0.487,0.333,0.778,118,45,90,39,80,16,35,7,21,10,12,21,27,TRUE,TRUE,9,3,"GSW",9
"215","New Orleans","Houston","2017-03-24","W",48,117,59,29,5,3,18,19,44,15,0.473,0.359,0.75,141,107,36,28,9,7,10,15,30,6,0.451,0.368,0.786,124,44,93,41,91,14,39,14,38,15,20,11,14,TRUE,FALSE,9,4,"HOU",9
"216","New Orleans","Houston","2016-12-16","W",48,122,57,27,7,4,14,18,44,13,0.447,0.393,0.737,146,100,47,17,4,6,11,16,34,13,0.408,0.333,0.55,96,42,94,40,98,24,61,9,27,14,19,11,20,TRUE,TRUE,9,4,"HOU",9
"217","New Orleans","L.A. Clippers","2016-12-10","W",48,133,40,34,10,2,10,22,31,9,0.574,0.472,0.889,168,105,34,25,3,1,16,15,26,8,0.482,0.421,0.654,100,54,94,40,83,17,36,8,19,8,9,17,26,TRUE,TRUE,9,5,"LAC",9
"218","New Orleans","L.A. Lakers","2017-04-11","W",48,108,47,24,15,3,11,18,39,8,0.477,0.364,0.696,133,96,39,29,5,5,16,16,34,5,0.468,0.318,0.75,111,42,88,37,79,8,22,7,22,16,23,15,20,TRUE,FALSE,9,6,"LAL",9
"219","New Orleans","L.A. Lakers","2017-03-05","L",48,97,49,22,7,5,25,24,38,11,0.458,0.357,0.733,106,105,44,23,12,5,13,12,31,13,0.404,0.375,0.686,112,38,83,36,89,10,28,9,24,11,15,24,35,TRUE,FALSE,9,6,"LAL",9
"220","New Orleans","Memphis","2017-02-15","L",48,91,48,22,8,3,15,19,35,13,0.371,0.182,0.76,95,95,38,18,10,5,12,23,34,4,0.493,0.444,0.591,107,33,89,37,75,6,33,8,18,19,25,13,22,TRUE,TRUE,9,7,"MEM",9
"221","New Orleans","Memphis","2016-11-02","W",53,89,52,20,12,5,17,22,39,13,0.351,0.296,0.75,95,83,43,17,8,9,21,26,38,5,0.37,0.324,0.75,84,33,94,30,81,8,27,11,34,15,20,12,16,TRUE,TRUE,9,7,"MEM",9
"222","New Orleans","Minnesota","2017-02-10","L",48,106,34,22,11,0,13,21,22,12,0.463,0.222,0.75,108,122,43,27,8,3,21,23,35,8,0.6,0.48,0.741,145,38,82,45,75,6,27,12,25,24,32,20,27,TRUE,TRUE,9,8,"MIN",9
"223","New Orleans","Oklahoma City","2017-02-26","W",48,118,53,17,4,0,13,29,37,16,0.477,0.286,0.757,124,110,35,17,10,1,10,26,28,7,0.45,0.381,0.811,112,42,88,36,80,6,21,8,21,28,37,30,37,TRUE,FALSE,9,10,"OKC",9
"224","New Orleans","Oklahoma City","2016-12-04","W",48,101,59,24,7,5,15,15,48,11,0.461,0.214,0.5,120,92,51,15,8,6,11,22,39,12,0.367,0.214,0.737,94,41,89,36,98,6,28,6,28,13,26,14,19,TRUE,TRUE,9,10,"OKC",9
"225","New Orleans","Phoenix","2017-02-13","L",48,108,43,14,7,3,18,25,30,13,0.43,0.348,0.833,100,110,37,19,8,5,16,23,32,5,0.474,0.286,0.8,115,40,93,37,78,8,23,8,28,20,24,28,35,TRUE,TRUE,9,11,"PHX",9
"226","New Orleans","Phoenix","2016-12-11","L",53,119,57,21,6,3,16,27,43,14,0.458,0.341,0.654,129,120,49,24,12,4,11,27,35,14,0.392,0.4,0.8,132,44,96,38,97,14,41,16,40,17,26,28,35,TRUE,TRUE,9,11,"PHX",9
"227","New Orleans","Portland","2017-04-12","L",48,100,53,22,4,2,23,18,39,14,0.482,0.433,0.385,106,103,42,20,13,3,11,17,31,11,0.444,0.333,0.714,114,41,85,40,90,13,30,8,24,5,13,15,21,TRUE,FALSE,9,12,"POR",9
"228","New Orleans","Portland","2016-11-25","W",48,119,52,30,7,5,11,20,40,12,0.47,0.375,0.765,145,104,34,20,3,8,14,14,32,2,0.474,0.565,0.655,105,47,100,36,76,12,32,13,23,13,17,19,29,TRUE,TRUE,9,12,"POR",9
"229","New Orleans","Sacramento","2017-02-12","W",48,105,46,23,11,5,19,18,38,8,0.449,0.355,0.889,125,99,36,23,10,2,17,23,30,6,0.415,0.419,0.857,102,35,78,34,82,11,31,13,31,24,27,18,21,TRUE,TRUE,9,13,"SAC",9
"230","New Orleans","Sacramento","2016-11-08","W",48,102,39,24,7,6,10,21,34,5,0.481,0.32,0.8,122,94,40,23,5,9,10,23,33,7,0.452,0.238,0.722,110,39,81,38,84,8,25,5,21,16,20,13,18,TRUE,TRUE,9,13,"SAC",9
"231","New Orleans","San Antonio","2016-12-18","W",48,113,49,31,6,6,13,15,37,12,0.488,0.5,0.818,144,100,37,29,8,6,10,17,29,8,0.461,0.385,0.571,116,42,86,41,89,11,22,10,26,18,22,8,14,TRUE,TRUE,9,14,"SAS",9
"232","New Orleans","San Antonio","2016-10-29","W",48,98,50,21,6,7,9,15,44,6,0.422,0.417,0.783,120,79,45,14,6,5,9,19,38,7,0.372,0.182,0.733,82,35,83,32,86,10,24,4,22,18,23,11,15,TRUE,TRUE,9,14,"SAS",9
"233","New Orleans","Utah","2017-03-27","W",48,108,49,27,6,6,10,22,38,11,0.482,0.556,0.611,135,100,37,17,7,7,9,17,32,5,0.463,0.4,0.667,108,41,85,37,80,15,27,10,25,11,18,16,24,TRUE,FALSE,9,15,"UTA",9
"234","New Orleans","Utah","2017-03-06","W",48,88,46,16,10,2,19,17,34,12,0.407,0.37,0.8,92,83,47,16,11,3,20,15,34,13,0.357,0.303,0.722,81,33,81,30,84,10,27,10,33,12,15,13,18,TRUE,FALSE,9,15,"UTA",9
"235","Oklahoma City","Dallas","2017-03-27","L",48,91,39,23,12,4,14,16,31,8,0.412,0.345,0.789,104,92,48,17,10,7,17,21,37,11,0.435,0.261,0.857,107,33,80,37,85,10,29,6,23,15,19,12,14,TRUE,FALSE,10,1,"DAL",10
"236","Oklahoma City","Dallas","2017-03-05","W",48,104,38,24,6,2,8,20,33,5,0.488,0.28,0.812,119,89,49,19,4,2,15,21,36,13,0.402,0.091,0.7,90,42,86,33,82,7,25,2,22,13,16,21,30,TRUE,FALSE,10,1,"DAL",10
"237","Oklahoma City","Denver","2017-04-09","L",48,105,42,22,6,4,12,16,38,4,0.476,0.324,0.933,122,106,54,19,7,3,12,19,36,18,0.417,0.24,0.909,119,40,84,40,96,11,34,6,25,14,15,20,22,TRUE,FALSE,10,2,"DEN",10
"238","Oklahoma City","Denver","2016-11-25","L",53,129,51,34,10,7,16,21,38,13,0.475,0.353,0.778,156,132,40,29,11,4,13,21,33,7,0.505,0.5,0.793,150,48,101,48,95,12,34,13,26,21,27,23,29,TRUE,TRUE,10,2,"DEN",10
"239","Oklahoma City","Golden State","2017-01-18","W",48,121,46,35,11,8,18,16,35,11,0.541,0.476,0.704,156,100,36,23,11,6,18,22,23,13,0.422,0.286,0.842,103,46,85,38,90,10,21,8,28,19,27,16,19,TRUE,TRUE,10,3,"GSW",10
"240","Oklahoma City","Golden State","2016-11-03","W",48,122,47,27,9,14,15,18,31,16,0.511,0.467,0.8,156,96,41,20,8,7,16,20,28,13,0.402,0.37,0.571,92,46,90,35,87,14,30,10,27,16,20,16,28,TRUE,TRUE,10,3,"GSW",10
"241","Oklahoma City","Houston","2017-03-26","W",48,137,36,32,8,4,19,23,34,2,0.633,0.513,0.81,165,125,42,27,15,3,16,21,26,16,0.5,0.367,0.714,141,50,79,47,94,20,39,11,30,17,21,20,28,TRUE,FALSE,10,4,"HOU",10
"242","Oklahoma City","Houston","2017-01-05","W",48,118,43,27,6,3,9,20,34,9,0.477,0.385,0.7,134,116,54,15,6,9,9,21,38,16,0.451,0.4,0.815,136,41,86,41,91,15,39,12,30,21,30,22,27,TRUE,TRUE,10,4,"HOU",10
"243","Oklahoma City","L.A. Clippers","2017-01-16","W",48,120,47,27,9,5,15,15,37,10,0.549,0.429,0.818,152,98,36,18,10,4,15,15,27,9,0.424,0.333,0.842,99,45,82,36,85,12,28,10,30,18,22,16,19,TRUE,TRUE,10,5,"LAC",10
"244","Oklahoma City","L.A. Clippers","2016-11-02","L",48,83,41,22,13,5,17,19,33,8,0.391,0.318,0.444,84,85,52,14,8,4,21,24,42,10,0.405,0.25,0.6,84,34,87,34,84,7,22,5,20,8,18,12,20,TRUE,TRUE,10,5,"LAC",10
"245","Oklahoma City","L.A. Lakers","2016-11-22","W",48,111,35,25,8,7,17,17,29,6,0.506,0.519,0.812,125,109,40,29,11,6,15,14,29,11,0.489,0.407,0.727,130,42,83,45,92,14,27,11,27,13,16,8,11,TRUE,TRUE,10,6,"LAL",10
"246","Oklahoma City","Memphis","2017-04-05","L",48,100,38,21,7,5,13,18,31,7,0.474,0.346,0.81,113,103,44,19,8,4,12,20,32,12,0.435,0.452,0.625,109,37,78,37,85,9,26,14,31,17,21,15,24,TRUE,FALSE,10,7,"MEM",10
"247","Oklahoma City","Memphis","2016-12-29","W",48,114,39,24,8,9,12,27,28,11,0.524,0.591,0.75,138,80,39,9,5,7,18,18,25,14,0.338,0.182,0.684,61,43,82,25,74,13,22,4,22,15,20,26,38,TRUE,TRUE,10,7,"MEM",10
"248","Oklahoma City","Minnesota","2017-04-11","L",48,98,35,24,12,3,11,17,24,11,0.442,0.25,0.68,105,100,54,22,7,4,17,21,36,18,0.43,0.318,0.76,115,38,86,37,86,5,20,7,22,17,25,19,25,TRUE,FALSE,10,8,"MIN",10
"249","Oklahoma City","Minnesota","2017-01-13","W",48,96,42,21,11,6,15,22,33,9,0.453,0.278,0.929,113,86,47,19,10,2,18,21,31,16,0.388,0.15,0.81,90,39,86,33,85,5,18,3,20,13,14,17,21,TRUE,TRUE,10,8,"MIN",10
"250","Oklahoma City","New Orleans","2017-01-25","L",48,105,47,23,7,9,12,23,37,10,0.427,0.407,0.632,117,114,55,24,6,11,16,18,43,12,0.462,0.37,0.714,137,41,96,42,91,11,27,10,27,12,19,20,28,TRUE,TRUE,10,9,"NOP",10
"251","Oklahoma City","New Orleans","2016-12-21","L",48,110,34,25,4,3,9,18,27,7,0.477,0.4,0.783,116,121,49,22,8,6,10,20,36,13,0.511,0.393,0.833,149,42,88,45,88,8,20,11,28,18,23,20,24,TRUE,TRUE,10,9,"NOP",10
"252","Oklahoma City","Phoenix","2017-04-07","W",48,120,45,16,6,6,7,26,33,12,0.518,0.444,0.839,141,99,48,13,1,3,9,26,26,22,0.366,0.226,0.727,87,43,83,34,93,8,18,7,31,26,31,24,33,TRUE,FALSE,10,11,"PHX",10
"253","Oklahoma City","Phoenix","2017-03-03","W",48,118,45,28,10,7,17,26,36,9,0.494,0.238,0.806,140,111,47,14,10,5,19,30,36,11,0.425,0.257,0.8,111,44,89,37,87,5,21,9,35,25,31,28,35,TRUE,FALSE,10,11,"PHX",10
"254","Oklahoma City","Portland","2017-03-02","W",48,114,45,19,9,7,14,19,36,9,0.494,0.4,0.743,131,109,40,11,9,7,12,25,28,12,0.395,0.379,0.938,110,39,79,34,86,10,25,11,29,26,35,30,32,TRUE,FALSE,10,12,"POR",10
"255","Oklahoma City","Portland","2016-12-13","W",48,114,36,23,10,9,13,26,29,7,0.537,0.348,0.741,135,95,44,18,9,3,20,21,28,16,0.379,0.296,0.75,88,43,80,33,87,8,23,8,27,20,27,21,28,TRUE,TRUE,10,12,"POR",10
"256","Oklahoma City","Sacramento","2017-01-15","L",48,118,44,24,13,6,22,29,30,14,0.457,0.375,0.875,134,122,44,20,14,4,19,28,27,17,0.444,0.321,0.805,127,37,81,40,90,9,24,9,28,35,40,33,41,TRUE,TRUE,10,13,"SAC",10
"257","Oklahoma City","Sacramento","2016-11-23","W",48,116,46,26,4,1,11,23,35,11,0.468,0.429,0.941,131,101,38,18,7,7,9,21,33,5,0.421,0.28,0.789,110,44,94,32,76,12,28,7,25,16,17,30,38,TRUE,TRUE,10,13,"SAC",10
"258","Oklahoma City","San Antonio","2017-01-31","W",48,108,50,16,12,13,17,25,40,10,0.43,0.333,0.711,122,94,50,21,12,7,20,30,38,12,0.353,0.25,0.844,104,37,86,30,85,7,21,7,28,27,38,27,32,TRUE,TRUE,10,14,"SAS",10
"259","Oklahoma City","Utah","2017-01-23","L",48,95,41,16,10,7,10,18,34,7,0.434,0.238,0.692,104,97,45,17,6,6,10,23,37,8,0.434,0.3,0.76,108,36,83,36,83,5,21,6,20,18,26,19,25,TRUE,TRUE,10,15,"UTA",10
"260","Oklahoma City","Utah","2016-12-14","W",48,109,38,22,4,6,14,22,34,4,0.583,0.565,0.8,132,89,38,14,4,3,9,18,25,13,0.366,0.316,0.852,83,42,72,30,82,13,23,6,19,12,15,23,27,TRUE,TRUE,10,15,"UTA",10
"261","Phoenix","Dallas","2017-03-11","L",48,98,48,17,2,2,13,17,38,10,0.378,0.346,0.917,105,100,39,18,5,8,12,24,35,4,0.469,0.3,0.9,113,28,74,38,81,9,26,6,20,33,36,18,20,TRUE,FALSE,11,1,"DAL",11
"262","Phoenix","Dallas","2017-01-05","L",48,95,31,18,6,7,10,20,24,7,0.456,0.31,0.824,101,102,53,15,4,3,15,21,35,18,0.447,0.412,0.864,112,36,79,38,85,9,29,7,17,14,17,19,22,TRUE,TRUE,11,1,"DAL",11
"263","Phoenix","Denver","2017-01-26","W",48,127,46,29,5,6,12,15,27,19,0.512,0.391,0.857,154,120,28,21,8,2,11,26,20,8,0.539,0.417,0.824,124,44,86,48,89,9,23,10,24,30,35,14,17,TRUE,TRUE,11,2,"DEN",11
"264","Phoenix","Denver","2016-11-16","W",48,120,49,23,8,4,14,24,35,14,0.484,0.471,0.917,140,104,35,14,8,4,16,29,28,7,0.494,0.4,0.621,98,45,93,39,79,8,17,8,20,22,24,18,29,TRUE,TRUE,11,2,"DEN",11
"265","Phoenix","Golden State","2016-12-03","W",48,138,38,37,9,6,17,19,32,6,0.628,0.667,0.765,174,109,36,24,8,2,14,29,22,14,0.451,0.344,0.762,110,49,78,41,91,14,21,11,32,26,34,16,21,TRUE,TRUE,11,3,"GSW",11
"266","Phoenix","Golden State","2016-11-13","W",48,133,43,32,8,7,16,20,35,8,0.517,0.485,0.871,161,120,38,27,10,3,13,29,30,8,0.511,0.333,0.769,135,45,87,46,90,16,33,8,24,27,31,20,26,TRUE,TRUE,11,3,"GSW",11
"267","Phoenix","Houston","2017-02-11","W",48,133,55,27,8,4,21,23,39,16,0.494,0.5,0.795,155,102,42,20,8,4,19,28,30,12,0.394,0.364,0.769,94,42,85,37,94,18,36,8,22,31,39,20,26,TRUE,TRUE,11,4,"HOU",11
"268","Phoenix","Houston","2016-12-26","W",48,131,47,28,11,4,20,22,37,10,0.5,0.349,0.8,149,115,53,17,14,6,17,25,37,16,0.426,0.233,0.815,125,46,92,43,101,15,43,7,30,24,30,22,27,TRUE,TRUE,11,4,"HOU",11
"269","Phoenix","L.A. Clippers","2017-01-02","W",48,109,51,17,1,11,20,21,39,12,0.468,0.438,0.737,117,98,47,22,12,3,12,29,28,19,0.382,0.133,0.818,103,37,79,39,102,7,16,2,15,28,38,18,22,TRUE,TRUE,11,5,"LAC",11
"270","Phoenix","L.A. Clippers","2016-10-31","W",48,116,44,21,8,4,16,23,39,5,0.5,0.375,0.789,129,98,44,19,11,0,20,33,34,10,0.417,0.333,0.742,95,40,80,35,84,6,16,5,15,30,38,23,31,TRUE,TRUE,11,5,"LAC",11
"271","Phoenix","L.A. Lakers","2016-12-09","L",48,115,49,18,4,2,15,21,39,10,0.46,0.346,0.765,118,119,44,26,8,9,7,24,35,9,0.474,0.433,0.762,144,40,87,45,95,9,26,13,30,26,34,16,21,TRUE,TRUE,11,6,"LAL",11
"272","Phoenix","L.A. Lakers","2016-11-06","W",48,119,53,22,8,5,19,22,38,15,0.456,0.435,0.771,131,108,40,20,8,2,17,30,29,11,0.44,0.3,0.786,104,41,90,40,91,10,23,6,20,27,35,22,28,TRUE,TRUE,11,6,"LAL",11
"273","Phoenix","Memphis","2017-02-28","W",48,130,39,24,6,3,10,19,27,12,0.558,0.48,0.759,147,112,32,22,6,6,12,25,24,8,0.518,0.333,0.792,121,48,86,43,83,12,25,7,21,22,29,19,24,TRUE,FALSE,11,7,"MEM",11
"274","Phoenix","Memphis","2017-02-08","W",48,110,41,24,6,8,22,25,30,11,0.486,0.583,0.765,122,91,46,13,12,5,15,27,28,18,0.333,0.217,0.824,88,35,72,29,87,14,24,5,23,26,34,28,34,TRUE,TRUE,11,7,"MEM",11
"275","Phoenix","Minnesota","2016-12-19","W",48,115,41,26,8,7,19,25,30,11,0.488,0.368,0.96,133,108,34,16,11,5,17,23,26,8,0.451,0.429,0.714,102,42,86,37,82,7,19,9,21,24,25,25,35,TRUE,TRUE,11,8,"MIN",11
"276","Phoenix","New Orleans","2017-02-06","W",48,111,48,20,11,11,13,25,39,9,0.457,0.346,0.818,134,106,49,26,7,9,16,23,40,9,0.43,0.185,0.84,124,42,92,40,93,9,26,5,27,18,22,21,25,TRUE,TRUE,11,9,"NOP",11
"277","Phoenix","New Orleans","2016-11-04","L",53,111,45,28,6,14,8,21,37,8,0.457,0.333,0.536,132,112,58,18,7,2,14,27,46,12,0.43,0.333,0.857,126,43,94,40,93,10,30,8,24,15,28,24,28,TRUE,TRUE,11,9,"NOP",11
"278","Phoenix","Oklahoma City","2016-12-17","W",48,114,42,28,12,4,13,21,32,10,0.506,0.438,0.735,138,101,43,16,5,5,16,23,27,16,0.433,0.364,0.75,98,41,81,39,90,7,16,8,22,25,34,15,20,TRUE,TRUE,11,10,"OKC",11
"279","Phoenix","Oklahoma City","2016-10-28","W",53,113,57,13,11,3,22,24,43,14,0.417,0.238,0.737,109,110,44,15,11,3,15,29,37,7,0.447,0.179,0.656,105,40,96,42,94,5,21,5,28,28,38,21,32,TRUE,TRUE,11,10,"OKC",11
"280","Phoenix","Portland","2017-04-01","W",48,130,41,21,12,3,12,23,30,11,0.467,0.405,0.935,144,117,43,17,8,6,17,26,30,13,0.524,0.3,0.812,128,43,92,44,84,15,37,3,10,29,31,26,32,TRUE,FALSE,11,12,"POR",11
"281","Phoenix","Portland","2016-11-08","W",48,124,35,22,5,4,20,27,28,7,0.556,0.452,0.714,126,121,41,18,10,2,16,27,26,15,0.5,0.333,0.848,128,45,81,43,86,14,31,7,21,20,28,28,33,TRUE,TRUE,11,12,"POR",11
"282","Phoenix","Sacramento","2017-04-11","W",48,129,55,28,7,2,13,23,47,8,0.518,0.474,0.791,159,104,48,19,8,3,9,23,30,18,0.376,0.267,0.583,95,43,83,41,109,9,19,8,30,34,43,14,24,TRUE,FALSE,11,13,"SAC",11
"283","Phoenix","Sacramento","2017-02-03","L",48,103,43,23,5,4,13,25,37,6,0.447,0.37,0.773,113,105,39,11,7,3,11,21,33,6,0.416,0.414,0.829,103,38,85,32,77,10,27,12,29,17,22,29,35,TRUE,TRUE,11,13,"SAC",11
"284","Phoenix","San Antonio","2016-12-28","W",48,119,46,20,11,7,16,20,30,16,0.54,0.294,0.8,142,98,33,20,11,4,21,25,26,7,0.486,0.438,0.792,102,47,87,36,74,5,17,7,16,20,25,19,24,TRUE,TRUE,11,14,"SAS",11
"285","Phoenix","Utah","2016-12-31","W",48,91,46,17,3,4,15,16,40,6,0.479,0.4,0.65,101,86,41,9,6,2,9,21,32,9,0.414,0.412,0.7,81,35,73,36,87,8,20,7,17,13,20,7,10,TRUE,TRUE,11,15,"UTA",11
"286","Phoenix","Utah","2016-12-06","W",48,112,35,23,7,7,15,23,29,6,0.493,0.444,0.875,128,105,41,14,5,0,17,28,29,12,0.464,0.333,0.84,99,36,73,39,84,12,27,6,18,28,32,21,25,TRUE,TRUE,11,15,"UTA",11
"287","Portland","Dallas","2017-02-07","L",48,113,30,16,6,6,7,22,28,2,0.493,0.429,0.844,121,114,55,17,6,2,15,26,37,18,0.488,0.393,0.792,130,37,75,42,86,12,28,11,28,27,32,19,24,TRUE,TRUE,12,1,"DAL",12
"288","Portland","Dallas","2016-11-04","L",48,95,44,18,5,3,12,21,37,7,0.41,0.357,0.85,101,105,42,21,9,3,14,20,35,7,0.45,0.387,0.808,117,34,83,36,80,10,28,12,31,17,20,21,26,TRUE,TRUE,12,1,"DAL",12
"289","Portland","Denver","2016-12-15","W",48,132,36,27,10,4,15,28,31,5,0.512,0.484,0.886,149,120,41,22,6,4,14,25,26,15,0.466,0.348,0.833,126,43,84,41,88,15,31,8,23,31,35,30,36,TRUE,TRUE,12,2,"DEN",12
"290","Portland","Denver","2016-10-29","L",53,113,61,19,10,5,17,21,45,16,0.38,0.261,0.795,121,115,45,23,10,8,15,30,40,5,0.459,0.312,0.714,127,38,100,45,98,6,23,10,32,31,39,15,21,TRUE,TRUE,12,2,"DEN",12
"291","Portland","Golden State","2017-01-04","W",48,125,39,31,14,9,15,20,31,8,0.506,0.361,0.828,155,117,44,23,8,5,17,26,33,11,0.449,0.462,0.893,128,44,87,40,89,13,36,12,26,24,29,25,28,TRUE,TRUE,12,3,"GSW",12
"292","Portland","Golden State","2016-12-17","W",48,135,56,36,7,5,15,16,47,9,0.586,0.5,0.731,181,90,31,16,7,4,11,19,24,7,0.395,0.286,0.7,79,51,87,34,86,14,28,8,28,19,26,14,20,TRUE,TRUE,12,3,"GSW",12
"293","Portland","Houston","2016-11-17","W",48,126,54,26,6,6,13,17,37,17,0.484,0.438,0.8,151,109,41,24,6,4,12,19,31,10,0.456,0.357,0.81,119,46,95,41,90,14,32,10,28,20,25,17,21,TRUE,TRUE,12,4,"HOU",12
"294","Portland","L.A. Clippers","2016-12-12","W",48,121,38,26,9,8,11,20,25,13,0.472,0.478,0.929,142,120,42,25,6,7,15,24,29,13,0.506,0.476,0.88,139,42,89,44,87,11,23,10,21,26,28,22,25,TRUE,TRUE,12,5,"LAC",12
"295","Portland","L.A. Clippers","2016-11-09","W",48,111,55,24,9,7,7,15,41,14,0.437,0.344,0.727,141,80,47,16,4,3,14,23,36,11,0.352,0.2,0.857,77,38,87,31,88,11,32,6,30,24,33,12,14,TRUE,TRUE,12,5,"LAC",12
"296","Portland","L.A. Lakers","2017-03-26","L",48,81,42,19,7,3,10,17,41,1,0.393,0.238,0.588,84,97,61,24,8,4,13,16,49,12,0.404,0.429,0.722,123,33,84,36,89,5,21,12,28,10,17,13,18,TRUE,FALSE,12,6,"LAL",12
"297","Portland","L.A. Lakers","2017-01-10","L",48,87,38,18,7,5,10,18,29,9,0.386,0.375,0.538,82,108,50,25,6,9,11,21,41,9,0.506,0.333,0.75,140,32,83,43,85,9,24,7,21,14,26,15,20,TRUE,TRUE,12,6,"LAL",12
"298","Portland","Memphis","2016-12-08","W",48,88,58,13,8,2,12,28,43,15,0.356,0.3,0.667,91,86,52,13,6,3,12,23,39,13,0.305,0.25,0.725,80,31,87,25,82,6,20,7,28,20,30,29,40,TRUE,TRUE,12,7,"MEM",12
"299","Portland","Memphis","2016-11-06","L",48,94,44,15,9,5,13,20,32,12,0.383,0.231,0.812,98,100,37,19,7,5,15,25,32,5,0.451,0.424,0.815,109,31,81,32,71,6,26,14,33,26,32,22,27,TRUE,TRUE,12,7,"MEM",12
"300","Portland","Minnesota","2017-04-03","W",48,110,43,26,3,5,11,18,32,11,0.494,0.444,0.857,130,109,35,24,7,9,5,18,24,11,0.442,0.344,0.88,128,41,83,38,86,4,9,11,32,24,28,22,25,TRUE,FALSE,12,8,"MIN",12
"301","Portland","Minnesota","2017-01-01","L",48,89,47,21,11,5,16,25,34,13,0.402,0.304,0.667,99,95,41,13,10,8,14,19,37,4,0.493,0.273,0.607,105,35,87,36,73,7,23,6,22,12,18,17,28,TRUE,TRUE,12,8,"MIN",12
"302","Portland","New Orleans","2017-03-14","W",48,100,49,19,10,8,5,18,45,4,0.475,0.286,0.6,127,77,48,13,3,1,16,20,40,8,0.303,0.344,0.769,67,38,80,23,76,6,21,11,32,18,30,20,26,TRUE,FALSE,12,9,"NOP",12
"303","Portland","New Orleans","2016-11-18","W",48,113,37,31,9,12,8,21,36,1,0.549,0.375,0.7,151,101,48,19,2,1,14,21,35,13,0.375,0.353,0.885,99,45,82,33,88,9,24,12,34,14,20,23,26,TRUE,TRUE,12,9,"NOP",12
